"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_avg_o2_nd","Metric","N/A","","mean","0.004178","838,912","0.004105","841,888","-0.000073","[-0.000242, +0.000096]","-0.017437","[-5.789%, +2.3015%]","0.398192","-","0.957530","-0.016606","-0.000070"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_nd","","mean","0.004020","180,739","0.003834","182,266","-0.000186","[-0.000534, +0.000161]","-0.046381","[-13.2798%, +4.0036%]","0.292831","-","0.215783","-0.009538","-0.000040"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_nd","","mean","0.003311","25,303","0.003526","25,355","0.000215","[-0.000675, +0.001106]","0.065033","[-20.3936%, +33.4002%]","0.635579","-","0.028465","0.001454","0.000006"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_nd","","mean","0.004259","634,140","0.004203","635,469","-0.000056","[-0.000254, +0.000142]","-0.013198","[-5.975%, +3.3354%]","0.578442","-","0.710060","-0.009504","-0.000040"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_nd","","mean","0.004269","653,066","0.004165","651,259","-0.000104","[-0.000303, +0.000096]","-0.024290","[-7.1074%, +2.2494%]","0.308859","-","0.694363","-0.017143","-0.000072"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_nd","","mean","0.003934","230,059","0.003948","235,701","0.000013","[-0.000303, +0.00033]","0.003429","[-7.6997%, +8.3855%]","0.933402","-","0.263337","0.000845","0.000004"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_nd","","mean","0.004798","113,916","0.004480","114,280","-0.000318","[-0.000874, +0.000239]","-0.066218","[-18.2178%, +4.9743%]","0.263050","-","0.098815","-0.007473","-0.000031"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_nd","","mean","0.004107","730,791","0.004062","733,401","-0.000045","[-0.000222, +0.000133]","-0.010875","[-5.404%, +3.229%]","0.621452","-","0.858721","-0.009130","-0.000038"
"dbd_avg_o2_package","Metric","N/A","","mean","0.672950","838,914","0.672956","841,888","0.000036","[-0.001264, +0.001336]","0.000053","[-0.1879%, +0.1985%]","0.956930","-","0.957523","0.000051","0.000034"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_package","","mean","0.651194","180,740","0.651589","182,266","0.000386","[-0.002432, +0.003203]","0.000592","[-0.3734%, +0.4919%]","0.788451","-","0.215781","0.000124","0.000083"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_package","","mean","0.690890","25,303","0.686771","25,356","-0.004202","[-0.01171, +0.003306]","-0.006082","[-1.6949%, +0.4786%]","0.272695","-","0.028466","-0.000178","-0.000119"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_package","","mean","0.678447","634,141","0.678444","635,468","0.000032","[-0.001462, +0.001525]","0.000046","[-0.2155%, +0.2248%]","0.967031","-","0.710054","0.000033","0.000022"
