"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"cx_app_quality_action_load_latency_ios","Metric","N/A","","mean","0.012125","1,539,335","0.012098","1,540,027","-0.000024","[-0.000106, +0.000058]","-0.001969","[-0.8718%, +0.478%]","0.567535","-","0.080193","-0.000169","-0.000002"
"action_dimension_cx_add_payment_method","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.033835","101,644","0.034913","101,471","0.001096","[-0.000326, +0.002518]","0.032391","[-0.9641%, +7.4423%]","0.130941","-","0.000219","0.000000","0.000000"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.016118","1,435,927","0.016098","1,435,777","-0.000019","[-0.000129, +0.000091]","-0.001169","[-0.8001%, +0.5664%]","0.737459","-","0.043681","0.000000","0.000000"
"action_dimension_cx_create_address","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.025013","129,439","0.025230","129,688","0.000218","[-0.000872, +0.001307]","0.008702","[-3.4846%, +5.225%]","0.695314","-","0.000279","0.000000","0.000000"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.005184","1,131,334","0.005205","1,133,659","0.000022","[-0.000072, +0.000116]","0.004198","[-1.3923%, +2.232%]","0.649772","-","0.011574","0.000000","0.000000"
"action_dimension_cx_place_order","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.001670","1,207,073","0.001681","1,206,133","0.000012","[-0.00006, +0.000084]","0.007033","[-3.6178%, +5.0244%]","0.749715","-","0.011433","0.000000","0.000000"
"action_dimension_cx_set_address","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.018155","375,773","0.018060","376,208","-0.000095","[-0.000644, +0.000454]","-0.005212","[-3.5444%, +2.5021%]","0.735459","-","0.001706","0.000000","0.000000"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.011422","349,315","0.011576","350,241","0.000154","[-0.000157, +0.000464]","0.013444","[-1.3758%, +4.0645%]","0.332711","-","0.002086","0.000000","0.000000"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.013017","927,910","0.012837","929,832","-0.000180","[-0.000413, +0.000054]","-0.013797","[-3.1706%, +0.4112%]","0.131056","-","0.009215","-0.000146","-0.000002"
"cx_app_quality_crash_ios","Metric","N/A","","mean","0.000048","1,665,664","0.000047","1,665,305","-0.000001","[-0.000002, +0.000001]","-0.011808","[-4.2896%, +1.9279%]","0.456582","-","0.092826","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_crash_ios","","mean","0.000115","1,183,479","0.000117","1,182,857","0.000002","[-0.000006, +0.000011]","0.021164","[-5.5825%, +9.8154%]","0.590033","-","0.004538","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_crash_ios","","mean","0.000025","1,591,208","0.000024","1,591,065","-0.000001","[-0.000003, +0.000001]","-0.042088","[-11.0081%, +2.5905%]","0.225038","-","0.023292","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_crash_ios","","mean","0.000034","1,308,770","0.000034","1,309,479","0.000000","[-0.000004, +0.000003]","-0.013808","[-10.9408%, +8.1792%]","0.777108","-","0.010070","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_crash_ios","","mean","0.000106","1,470,125","0.000101","1,463,457","-0.000005","[-0.000016, +0.000006]","-0.046704","[-14.6481%, +5.3072%]","0.358914","-","0.006783","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_crash_ios","","mean","0.000183","1,528,728","0.000186","1,528,490","0.000004","[-0.000004, +0.000012]","0.020135","[-2.3265%, +6.3535%]","0.363189","-","0.007109","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_crash_ios","","mean","0.000059","1,054,215","0.000056","1,053,882","-0.000003","[-0.00001, +0.000005]","-0.044324","[-16.948%, +8.0832%]","0.487606","-","0.002418","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_crash_ios","","mean","0.000058","1,359,165","0.000057","1,358,846","-0.000001","[-0.000005, +0.000003]","-0.015547","[-8.9672%, +5.8577%]","0.680999","-","0.011881","0.000000","0.000000"
"cx_app_quality_hitch_ios","Metric","N/A","","mean","0.173850","1,588,077","0.174252","1,587,578","0.000547","[+0.000034, +0.001059]","0.003144","[+0.0197%, +0.6092%]","0.036557","Significant","0.085135","0.000266","0.000047"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_hitch_ios","","mean","0.229930","1,199,088","0.230045","1,198,327","0.000288","[-0.000538, +0.001113]","0.001251","[-0.2338%, +0.4839%]","0.494587","-","0.009607","0.000016","0.000003"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_hitch_ios","","mean","0.218524","1,288,554","0.219146","1,286,763","0.000587","[-0.00046, +0.001635]","0.002688","[-0.2107%, +0.7483%]","0.271849","-","0.012545","0.000042","0.000007"
"page_dimension_cx_item_page","Dimension","cx_app_quality_hitch_ios","","mean","0.122839","1,345,302","0.123136","1,344,661","0.000480","[-0.000155, +0.001115]","0.003907","[-0.126%, +0.9074%]","0.138317","-","0.020863","0.000057","0.000010"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_hitch_ios","","mean","0.135065","1,135,566","0.134862","1,134,928","-0.000142","[-0.000905, +0.00062]","-0.001054","[-0.6701%, +0.4594%]","0.714603","-","0.008691","-0.000007","-0.000001"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_hitch_ios","","mean","0.192144","1,295,201","0.192678","1,296,170","0.000536","[-0.000605, +0.001677]","0.002791","[-0.3149%, +0.873%]","0.357121","-","0.004891","0.000015","0.000003"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_hitch_ios","","mean","0.145804","920,679","0.147134","919,313","0.001278","[-0.000193, +0.002749]","0.008764","[-0.1323%, +1.8851%]","0.088580","-","0.006130","0.000045","0.000008"
"page_dimension_cx_store_page","Dimension","cx_app_quality_hitch_ios","","mean","0.253251","1,297,120","0.253815","1,295,510","0.000603","[-0.000239, +0.001445]","0.002381","[-0.0944%, +0.5705%]","0.160463","-","0.015820","0.000055","0.000010"
"cx_app_quality_page_action_error_ios","Metric","N/A","","mean","0.002707","1,541,042","0.002718","1,541,662","0.000011","[-0.000034, +0.000056]","0.004097","[-1.2417%, +2.0612%]","0.626782","-","0.079491","0.000000","0.000000"
"action_dimension_cx_add_payment_method","Dimension","cx_app_quality_page_action_error_ios","","mean","0.043350","125,108","0.043782","125,062","0.000451","[-0.001725, +0.002627]","0.010406","[-3.9798%, +6.0611%]","0.684549","-","0.000330","0.000000","0.000000"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.003334","1,437,244","0.003390","1,437,084","0.000056","[-0.000005, +0.000117]","0.016706","[-0.1553%, +3.4966%]","0.072936","-","0.042484","0.000829","0.000002"
"action_dimension_cx_create_address","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000481","129,512","0.000725","129,766","0.000245","[-0.000107, +0.000597]","0.509466","[-22.2627%, +124.1559%]","0.172584","-","0.000271","0.000000","0.000000"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.001328","1,131,848","0.001195","1,134,084","-0.000134","[-0.000187, -0.00008]","-0.100573","[-14.0864%, -6.0282%]","0.000001","Significant","0.011193","-0.000525","-0.000002"
"action_dimension_cx_place_order","Dimension","cx_app_quality_page_action_error_ios","","mean","0.002551","1,213,445","0.002553","1,212,435","0.000001","[-0.000164, +0.000166]","0.000454","[-6.4301%, +6.5208%]","0.989043","-","0.012139","0.000000","0.000000"
"action_dimension_cx_set_address","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000173","476,524","0.000161","477,005","-0.000013","[-0.000051, +0.000026]","-0.072489","[-29.3691%, +14.8714%]","0.520688","-","0.002091","0.000000","0.000000"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000126","349,403","0.000075","350,339","-0.000051","[-0.000087, -0.000015]","-0.403382","[-69.0327%, -11.6437%]","0.005864","Significant","0.002015","0.000000","0.000000"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.001408","929,130","0.001396","931,022","-0.000011","[-0.000079, +0.000056]","-0.007952","[-5.5811%, +3.9906%]","0.744671","-","0.008967","0.000000","0.000000"
"cx_app_quality_page_load_error_ios","Metric","N/A","","mean","0.000672","1,662,632","0.000674","1,665,043","0.000003","[-0.000008, +0.000014]","0.004311","[-1.2603%, +2.1225%]","0.617356","-","0.080071","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000801","1,240,624","0.000905","1,240,317","0.000104","[+0.000055, +0.000153]","0.129510","[+6.8073%, +19.0948%]","0.000036","Significant","0.005720","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000776","1,657,376","0.000769","1,656,941","-0.000007","[-0.000023, +0.000009]","-0.008856","[-2.9798%, +1.2087%]","0.407235","-","0.030185","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000530","1,369,058","0.000535","1,369,556","0.000005","[-0.000011, +0.00002]","0.008810","[-2.0916%, +3.8536%]","0.561313","-","0.011515","0.000000","0.000000"
