"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_total_o2_orders_alc","Metric","N/A","","mean","0.014378","1,277,381","0.014227","1,275,645","-0.000168","[-0.000602, +0.000266]","-0.011697","[-4.1892%, +1.8498%]","0.447693","-","0.142364","-0.001665","-0.000012"
"dbd_total_o2_orders_flowers","Metric","N/A","","mean","0.000056","1,277,381","0.000054","1,275,645","-0.000002","[-0.000021, +0.000017]","-0.036229","[-37.8377%, +30.5919%]","0.835594","-","0.089774","0.000000","0.000000"
"dbd_total_o2_orders_grocery","Metric","N/A","","mean","0.045468","1,277,381","0.046358","1,275,645","0.000847","[+0.00007, +0.001625]","0.018639","[+0.1544%, +3.5734%]","0.032603","Significant","0.139936","0.002608","0.000059"
"dbd_total_o2_orders_nv","Metric","N/A","","mean","0.175768","1,277,381","0.177682","1,275,645","0.001820","[+0.000132, +0.003508]","0.010355","[+0.0754%, +1.9956%]","0.034530","Significant","0.151537","0.001569","0.000126"
"dbd_total_o2_orders_pets","Metric","N/A","","mean","0.001300","1,277,381","0.001251","1,275,645","-0.000050","[-0.000152, +0.000051]","-0.038816","[-11.7006%, +3.9374%]","0.330562","-","0.160336","-0.006224","-0.000004"
"dbd_total_o2_orders_rx","Metric","N/A","","mean","0.247209","1,277,381","0.249805","1,275,645","0.002084","[+0.000009, +0.004159]","0.008431","[+0.0037%, +1.6825%]","0.048992","Significant","0.138563","0.001168","0.000145"
"doubledash_active_user","Metric","N/A","","mean","0.214936","1,277,381","0.217358","1,275,645","0.002475","[+0.001504, +0.003446]","0.011516","[+0.6999%, +1.6033%]","0.000001","Significant","0.125792","0.001449","0.001448"
"doubledash_l_28_d_mau","Metric","N/A","","mean","0.241488","1,277,381","0.243729","1,275,645","0.002121","[+0.001115, +0.003128]","0.008785","[+0.4616%, +1.2953%]","0.000036","Significant","0.087729","0.000771","0.000770"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","0.205758","1,277,381","0.208250","1,275,645","0.002371","[+0.001412, +0.00333]","0.011523","[+0.6863%, +1.6183%]","0.000001","Significant","0.088970","0.001025","0.000861"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","0.065035","1,277,381","0.065035","1,275,645","-0.000002","[-0.000585, +0.000581]","-0.000030","[-0.899%, +0.8929%]","0.994696","-","0.082305","0.000000","0.000000"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","0.180191","1,277,381","0.182922","1,275,645","0.002732","[+0.001817, +0.003646]","0.015159","[+1.0083%, +2.0235%]","0.000000","Significant","0.128359","0.001946","0.001598"
"doubledash_post_checkout_wau","Metric","N/A","","mean","0.062072","1,277,381","0.062358","1,275,645","0.000316","[-0.000265, +0.000897]","0.005093","[-0.4268%, +1.4454%]","0.286234","-","0.037470","0.000191","0.000158"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","0.060777","1,277,381","0.060773","1,275,645","0.000060","[-0.000507, +0.000626]","0.000984","[-0.8339%, +1.0306%]","0.836123","-","0.130996","0.000129","0.000035"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","0.020129","1,277,381","0.020162","1,275,645","0.000067","[-0.000271, +0.000405]","0.003334","[-1.3461%, +2.013%]","0.697199","-","0.036412","0.000121","0.000034"
"doubledash_wau","Metric","N/A","","mean","0.078259","1,277,381","0.078526","1,275,645","0.000317","[-0.000326, +0.000959]","0.004049","[-0.4159%, +1.2257%]","0.333643","-","0.039104","0.000158","0.000158"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.023405","755,736","0.023552","754,108","0.000150","[-0.000339, +0.000639]","0.006417","[-1.4476%, +2.731%]","0.547204","-","0.026444","0.000170","0.000009"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","0.160041","1,259,271","0.160148","1,257,619","0.000110","[-0.000407, +0.000626]","0.000684","[-0.2546%, +0.3914%]","0.677956","-","0.094612","0.000043","0.000010"
"first_contact_resolution_rate","Metric","N/A","","mean","0.894462","29,172","0.895894","29,033","0.001299","[-0.004132, +0.006729]","0.001452","[-0.462%, +0.7523%]","0.639314","-","0.020505","0.000031","0.000027"
"gov_per_order_curie","Metric","N/A","","mean","38.325698","1,262,053","38.374559","1,260,381","0.024093","[-0.022086, +0.070272]","0.000629","[-0.0576%, +0.1834%]","0.306500","-","0.101524","0.000065","0.002451"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","3.811453","1,104,794","3.811584","1,103,108","0.000484","[-0.001981, +0.002949]","0.000127","[-0.052%, +0.0774%]","0.700563","-","0.068240","0.000010","0.000033"
"hqdr_ratio","Metric","N/A","","mean","0.929311","1,267,004","0.929545","1,265,272","0.000264","[-0.000023, +0.000551]","0.000284","[-0.0025%, +0.0593%]","0.071594","-","0.101411","0.000029","0.000027"
"mx_takehome_pay_7d","Metric","N/A","","mean","5986.942850","1,234,610","6008.043071","1,232,739","7.420672","[-7.264145, +22.105489]","0.001239","[-0.1213%, +0.3692%]","0.321965","-","0.037715","0.000047","0.517000"
"net_revenue_per_order","Metric","N/A","","mean","5.211389","1,265,408","5.220038","1,263,651","-0.001388","[-0.013802, +0.011026]","-0.000266","[-0.2649%, +0.2116%]","0.826528","-","0.088533","-0.000027","-0.000123"
"nv_fco_all","Metric","N/A","","mean","7.394915","525,368","7.394784","525,858","-0.000262","[-0.02563, +0.025105]","-0.000035","[-0.3466%, +0.3395%]","0.983829","-","0.121760","-0.000004","-0.000032"
"nv_hqfr","Metric","N/A","","mean","0.785892","393,734","0.787858","393,715","0.001937","[+0.000645, +0.003228]","0.002464","[+0.0821%, +0.4108%]","0.003297","Significant","0.121086","0.000300","0.000235"
"nv_mau","Metric","N/A","","mean","0.414727","1,277,381","0.415585","1,275,645","0.000836","[-0.000225, +0.001896]","0.002015","[-0.0542%, +0.4571%]","0.122404","-","0.071997","0.000145","0.000139"
"o1_aov","Metric","N/A","","mean","39.290104","1,264,581","39.350982","1,262,905","0.042237","[-0.005428, +0.089903]","0.001075","[-0.0138%, +0.2288%]","0.082426","-","0.099933","0.000111","0.004228"
"o1_gmv","Metric","N/A","","mean","286.348509","1,277,381","287.324018","1,275,645","0.167693","[-0.419027, +0.754413]","0.000586","[-0.1463%, +0.2635%]","0.575354","-","0.102689","0.000060","0.011182"
"o1_subtotal","Metric","N/A","","mean","28.957005","1,264,581","29.004090","1,262,905","0.033391","[-0.006399, +0.073182]","0.001153","[-0.0221%, +0.2527%]","0.100019","-","0.099933","0.000119","0.003342"
"o1_vp","Metric","N/A","","mean","3.743268","1,264,581","3.753360","1,262,905","0.000192","[-0.011588, +0.011972]","0.000051","[-0.3096%, +0.3198%]","0.974498","-","0.099933","0.000006","0.000019"
"o1_vp_per_cx","Metric","N/A","","mean","27.281148","1,277,381","27.405431","1,275,645","0.010628","[-0.083943, +0.1052]","0.000390","[-0.3077%, +0.3856%]","0.825661","-","0.112997","0.000044","0.000709"
"order_frequency_per_entity_7d","Metric","N/A","","mean","3.192688","1,081,996","3.200598","1,080,403","0.005188","[-0.00049, +0.010865]","0.001625","[-0.0153%, +0.3403%]","0.073320","-","0.036099","0.000059","0.000294"
"order_inflation_rate","Metric","N/A","","mean","0.187654","1,164,828","0.187589","1,163,614","-0.000074","[-0.000233, +0.000084]","-0.000396","[-0.1239%, +0.0446%]","0.356445","-","0.104908","-0.000043","-0.000008"
"order_rate_per_entity_7d","Metric","N/A","","mean","2.798030","1,234,610","2.805084","1,232,739","0.003784","[-0.001588, +0.009156]","0.001352","[-0.0567%, +0.3272%]","0.167385","-","0.036098","0.000049","0.000245"
"ox_subtotal_combined","Metric","N/A","","mean","29.703061","1,036,257","29.763019","1,035,338","0.036900","[-0.007113, +0.080914]","0.001242","[-0.0239%, +0.2724%]","0.100341","-","0.084762","0.000109","0.003132"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","0.367143","1,207,528","0.367813","1,206,018","0.000348","[-0.000512, +0.001208]","0.000948","[-0.1395%, +0.3291%]","0.427804","-","0.103788","0.000090","0.000036"
"variable_profit_per_order","Metric","N/A","","mean","3.510020","1,265,408","3.519013","1,263,651","-0.000605","[-0.012886, +0.011676]","-0.000172","[-0.3671%, +0.3327%]","0.923111","-","0.088533","-0.000018","-0.000054"
