Metric Name,Desired Direction,Dimension Name,Dimension Value,Label,Variant Name,Metric Value,Metric Impact Relative,Metric Impact Relative Lower Bound,Metric Impact Relative Upper Bound,Metric Impact Relative Global Lift,Metric Impact Absolute,Metric Impact Absolute Lower Bound,Metric Impact Absolute Upper Bound,Metric Impact Absolute Global Lift,P Value,Metric Impact Relative Sequential Lower Bound,Metric Impact Relative Sequential Upper Bound,Metric Impact Absolute Sequential Lower Bound,Metric Impact Absolute Sequential Upper Bound,P Value Sequential,Participating Units,Analyzed At
ads_revenue,increase,ad_product,ad_product_sl,,control,0.735631,,,,,,,,,,,,,,,6587087,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_sl,,treatment,0.73557174,0.00099154,-0.00236579,0.00434887,0.00024329,0.00072941,-0.00174035,0.00319916,0.00025562,0.56269153,-0.00428845,0.00627154,-0.00315472,0.00461354,1.0,6583838,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_sp,,control,0.08479797,,,,,,,,,,,,,,,6587087,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_sp,,treatment,0.08504069,0.0028752,-0.00571024,0.01146064,0.00008132,0.00024381,-0.00048422,0.00097184,0.00008544,0.51158162,-0.01062692,0.01637732,-0.00090114,0.00138876,1.0,6583838,2025-03-18 05:48:14
nv_active_cx_retail_w_alc,increase,cng_business_line,cng_business_line_1P Convenience,,control,0.00991573,,,,,,,,,,,,,,,6587087,2025-03-18 05:45:55
cng_avg_gov,increase,cng_business_line,cng_business_line_1P Convenience,,treatment,35.36574868,0.00092128,-0.00328816,0.00513073,0.00003862,0.03255172,-0.11618047,0.18128391,0.00162564,0.66795214,-0.00569881,0.00754138,-0.20135595,0.2664594,1.0,209816,2025-03-18 05:44:09
nv_active_cx_retail_w_alc,increase,cng_business_line,cng_business_line_1P Convenience,,treatment,0.00994919,0.00268909,-0.00720389,0.01258208,0.00010517,0.00002666,-0.00007143,0.00012476,0.00005565,0.5942036,-0.01286937,0.01824756,-0.00012761,0.00018094,1.0,6583838,2025-03-18 05:45:55
cng_order_rate_nc,increase,cng_business_line,cng_business_line_1P Convenience,,control,0.04547006,,,,,,,,,,,,,,,6587087,2025-03-18 05:44:33
nv_retail_w_alc_sales_per_active_cx,increase,cng_business_line,cng_business_line_1P Convenience,,treatment,25.17057369,-0.00411502,-0.0141477,0.00591766,-0.00009841,-0.10400936,-0.35759072,0.14957201,-0.00407283,0.42145351,-0.01989318,0.01166314,-0.5028109,0.29479219,1.0,211131,2025-03-18 05:45:13
nv_item_sales_retail_w_alc,increase,cng_business_line,cng_business_line_1P Convenience,,control,0.25062551,,,,,,,,,,,,,,,6587087,2025-03-18 05:45:32
