"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","1200 Value","1200 Exposure Volume","600 Value","600 Exposure Volume","600 Absolute Impact","600 Absolute Impact Confidence Interval","600 Relative Impact","600 Relative Impact Confidence Interval","600 P Value","600 Significance","600 Coverage","600 Relative Global Lift","600 Absolute Global Lift","900 Value","900 Exposure Volume","900 Absolute Impact","900 Absolute Impact Confidence Interval","900 Relative Impact","900 Relative Impact Confidence Interval","900 P Value","900 Significance","900 Coverage","900 Relative Global Lift","900 Absolute Global Lift"
"dbd_avg_o2_gov_nv","Metric","N/A","","mean","20.706531","677,312","20.714872","657,474","0.004004","[-0.065496, +0.073504]","0.000193","[-0.3163%, +0.355%]","0.910101","-","0.964155","0.000186","0.003861","20.730258","657,506","0.026621","[-0.04322, +0.096462]","0.001286","[-0.2087%, +0.4659%]","0.455023","-","0.964155","0.001238","0.025665"
"dbd_avg_o2_gov_pets","Metric","N/A","","mean","37.846931","6,513","38.099463","6,371","0.218333","[-0.942196, +1.378863]","0.005769","[-2.4895%, +3.6433%]","0.712327","-","0.972549","0.005593","0.212277","38.248300","6,381","0.302503","[-0.857606, +1.462611]","0.007993","[-2.266%, +3.8645%]","0.609303","-","0.972549","0.007752","0.294201"
"dbd_avg_o2_gov_rx","Metric","N/A","","mean","19.430637","1,044,406","19.436294","1,012,566","0.002782","[-0.0351, +0.040664]","0.000143","[-0.1806%, +0.2093%]","0.885555","-","0.964567","0.000138","0.002683","19.435143","1,013,446","0.006576","[-0.031438, +0.04459]","0.000338","[-0.1618%, +0.2295%]","0.734562","-","0.964567","0.000326","0.006343"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.920222","1,536,750","0.920082","1,490,283","-0.000144","[-0.000637, +0.000349]","-0.000157","[-0.0692%, +0.0379%]","0.566238","-","0.964405","-0.000151","-0.000139","0.920410","1,491,664","0.000170","[-0.000324, +0.000664]","0.000184","[-0.0353%, +0.0721%]","0.501084","-","0.964405","0.000178","0.000164"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.918820","1,258,183","0.918519","1,220,149","-0.000299","[-0.000866, +0.000268]","-0.000325","[-0.0943%, +0.0292%]","0.301626","-","0.706935","-0.000230","-0.000211","0.918929","1,220,758","0.000095","[-0.000472, +0.000662]","0.000103","[-0.0513%, +0.072%]","0.742377","-","0.706935","0.000073","0.000067"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.923883","432,364","0.924200","419,013","0.000278","[-0.000682, +0.001238]","0.000301","[-0.0738%, +0.134%]","0.570193","-","0.257470","0.000078","0.000072","0.924322","420,129","0.000380","[-0.000589, +0.00135]","0.000412","[-0.0638%, +0.1461%]","0.441856","-","0.257470","0.000106","0.000098"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_hqdr","","mean","0.926248","309,522","0.925294","299,250","-0.000944","[-0.001962, +0.000074]","-0.001019","[-0.2118%, +0.008%]","0.069222","-","0.209015","-0.000215","-0.000198","0.925723","300,516","-0.000513","[-0.00154, +0.000514]","-0.000554","[-0.1663%, +0.0555%]","0.327758","-","0.209015","-0.000117","-0.000107"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_hqdr","","mean","0.931909","44,403","0.931826","42,941","-0.000023","[-0.002753, +0.002707]","-0.000024","[-0.2954%, +0.2905%]","0.986994","-","0.026544","0.000000","0.000000","0.935139","43,279","0.003278","[+0.000596, +0.005961]","0.003518","[+0.064%, +0.6396%]","0.016597","Significant","0.026544","0.000096","0.000088"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_hqdr","","mean","0.917941","1,189,121","0.918038","1,154,406","0.000087","[-0.000489, +0.000663]","0.000095","[-0.0532%, +0.0722%]","0.767379","-","0.724405","0.000068","0.000063","0.918251","1,154,240","0.000282","[-0.000294, +0.000858]","0.000307","[-0.032%, +0.0935%]","0.337050","-","0.724405","0.000222","0.000204"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_hqdr","","mean","0.920456","274,586","0.919248","265,965","-0.001209","[-0.002657, +0.000238]","-0.001314","[-0.2886%, +0.0259%]","0.101502","-","0.100598","-0.000132","-0.000122","0.920127","266,902","-0.000330","[-0.001774, +0.001113]","-0.000359","[-0.1927%, +0.1209%]","0.653680","-","0.100598","-0.000036","-0.000033"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_hqdr","","mean","0.920138","1,292,587","0.920123","1,253,716","-0.000020","[-0.000543, +0.000504]","-0.000021","[-0.059%, +0.0548%]","0.941582","-","0.863800","-0.000018","-0.000017","0.920391","1,254,321","0.000234","[-0.000291, +0.000759]","0.000255","[-0.0316%, +0.0825%]","0.381807","-","0.863800","0.000220","0.000202"
"dbd_avg_o2_mi","Metric","N/A","","mean","0.015586","1,509,468","0.015571","1,464,045","-0.000019","[-0.000243, +0.000205]","-0.001213","[-1.5575%, +1.3148%]","0.868501","-","0.964480","-0.001175","-0.000018","0.015524","1,465,359","-0.000058","[-0.000282, +0.000166]","-0.003723","[-1.8072%, +1.0627%]","0.611129","-","0.964480","-0.003607","-0.000056"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_mi","","mean","0.015863","1,233,546","0.015904","1,196,330","0.000038","[-0.000223, +0.000298]","0.002365","[-1.408%, +1.8809%]","0.778078","-","0.706025","0.001704","0.000027","0.015813","1,197,006","-0.000051","[-0.000311, +0.00021]","-0.003187","[-1.9599%, +1.3225%]","0.703464","-","0.706025","-0.002296","-0.000036"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_mi","","mean","0.014966","425,735","0.014773","412,693","-0.000193","[-0.000618, +0.000232]","-0.012917","[-4.1306%, +1.5472%]","0.372517","-","0.258454","-0.003213","-0.000050","0.014858","413,625","-0.000090","[-0.000516, +0.000335]","-0.006021","[-3.4445%, +2.2404%]","0.678043","-","0.258454","-0.001492","-0.000023"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_mi","","mean","0.011082","267,051","0.011358","258,641","0.000276","[-0.000291, +0.000843]","0.024894","[-2.6259%, +7.6046%]","0.340170","-","0.099701","0.001768","0.000028","0.011106","259,513","0.000024","[-0.00054, +0.000587]","0.002147","[-4.8684%, +5.2979%]","0.934014","-","0.099701","0.000153","0.000002"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_mi","","mean","0.016146","1,272,234","0.016089","1,234,234","-0.000061","[-0.000302, +0.000181]","-0.003751","[-1.8681%, +1.118%]","0.622472","-","0.864789","-0.003368","-0.000052","0.016073","1,234,834","-0.000069","[-0.00031, +0.000172]","-0.004293","[-1.922%, +1.0633%]","0.572919","-","0.864789","-0.003855","-0.000060"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_mi","","mean","0.014129","305,030","0.014102","294,741","-0.000038","[-0.000494, +0.000418]","-0.002665","[-3.4928%, +2.9598%]","0.871379","-","0.209559","-0.000510","-0.000008","0.014243","296,046","0.000111","[-0.000347, +0.00057]","0.007889","[-2.4546%, +4.0323%]","0.633578","-","0.209559","0.001506","0.000023"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_mi","","mean","0.011896","43,624","0.012101","42,213","0.000203","[-0.000988, +0.001393]","0.017030","[-8.3013%, +11.7073%]","0.738651","-","0.026628","0.000351","0.000005","0.012003","42,590","0.000106","[-0.001068, +0.00128]","0.008921","[-8.9778%, +10.7621%]","0.859386","-","0.026628","0.000184","0.000003"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_mi","","mean","0.016203","1,166,967","0.016171","1,133,223","-0.000034","[-0.000297, +0.000229]","-0.002103","[-1.8349%, +1.4143%]","0.799716","-","0.723835","-0.001586","-0.000025","0.016079","1,132,978","-0.000117","[-0.000379, +0.000146]","-0.007204","[-2.3421%, +0.9014%]","0.383972","-","0.723835","-0.005429","-0.000084"
"dbd_avg_o2_nd","Metric","N/A","","mean","0.003620","1,507,594","0.003668","1,462,247","0.000047","[-0.000058, +0.000153]","0.013112","[-1.6149%, +4.2373%]","0.379797","-","0.964518","0.012669","0.000046","0.003621","1,463,492","0.000002","[-0.000104, +0.000107]","0.000444","[-2.8739%, +2.9627%]","0.976217","-","0.964518","0.000429","0.000002"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_nd","","mean","0.002892","304,726","0.003038","294,463","0.000145","[-0.000059, +0.000349]","0.050089","[-2.0375%, +12.0552%]","0.163551","-","0.209639","0.008433","0.000031","0.003056","295,754","0.000163","[-0.000041, +0.000368]","0.056483","[-1.426%, +12.7226%]","0.117610","-","0.209639","0.009487","0.000034"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_nd","","mean","0.003128","43,573","0.003408","42,161","0.000281","[-0.000326, +0.000888]","0.089838","[-10.4103%, +28.3778%]","0.363931","-","0.026631","0.002091","0.000008","0.002884","42,540","-0.000243","[-0.000823, +0.000337]","-0.077737","[-26.3287%, +10.7812%]","0.411566","-","0.026631","-0.001810","-0.000007"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_nd","","mean","0.003854","1,165,426","0.003869","1,131,743","0.000014","[-0.000112, +0.00014]","0.003659","[-2.9037%, +3.6355%]","0.826386","-","0.723785","0.002821","0.000010","0.003812","1,131,423","-0.000042","[-0.000167, +0.000084]","-0.010865","[-4.3433%, +2.1704%]","0.513223","-","0.723785","-0.008371","-0.000030"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_nd","","mean","0.003680","1,231,492","0.003744","1,194,375","0.000064","[-0.00006, +0.000188]","0.017403","[-1.6376%, +5.1182%]","0.312593","-","0.705684","0.012501","0.000045","0.003671","1,194,956","-0.000009","[-0.000132, +0.000115]","-0.002349","[-3.5928%, +3.1229%]","0.890930","-","0.705684","-0.001687","-0.000006"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_nd","","mean","0.003472","425,735","0.003471","412,693","-0.000001","[-0.000202, +0.0002]","-0.000307","[-5.8158%, +5.7545%]","0.991711","-","0.258834","0.000000","0.000000","0.003501","413,625","0.000030","[-0.000172, +0.000232]","0.008601","[-4.9481%, +6.6683%]","0.771628","-","0.258834","0.002128","0.000008"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_nd","","mean","0.003385","266,614","0.003762","258,220","0.000376","[+0.000054, +0.000698]","0.111095","[+1.6062%, +20.6128%]","0.021951","Significant","0.099687","0.010359","0.000037","0.003357","259,099","-0.000028","[-0.00034, +0.000284]","-0.008256","[-10.035%, +8.3838%]","0.860525","-","0.099687","-0.000770","-0.000003"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_nd","","mean","0.003652","1,270,731","0.003661","1,232,797","0.000009","[-0.000103, +0.000121]","0.002464","[-2.8271%, +3.3198%]","0.875159","-","0.864840","0.002151","0.000008","0.003657","1,233,321","0.000005","[-0.000107, +0.000118]","0.001497","[-2.9251%, +3.2245%]","0.923988","-","0.864840","0.001306","0.000005"
"dbd_avg_o2_package","Metric","N/A","","mean","0.708832","1,507,540","0.709597","1,462,206","0.000805","[-0.000105, +0.001715]","0.001136","[-0.0148%, +0.242%]","0.082898","-","0.964512","0.001099","0.000777","0.708968","1,463,462","0.000118","[-0.000793, +0.001028]","0.000166","[-0.1118%, +0.1451%]","0.799845","-","0.964512","0.000161","0.000114"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_package","","mean","0.697121","304,715","0.698739","294,462","0.001749","[-0.000282, +0.00378]","0.002509","[-0.0404%, +0.5423%]","0.091417","-","0.209642","0.000521","0.000369","0.698505","295,752","0.001392","[-0.000634, +0.003417]","0.001996","[-0.0909%, +0.4902%]","0.178105","-","0.209642","0.000414","0.000292"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_package","","mean","0.740114","43,572","0.737050","42,160","-0.002966","[-0.008514, +0.002581]","-0.004008","[-1.1504%, +0.3488%]","0.294624","-","0.026631","-0.000113","-0.000080","0.738455","42,538","-0.001694","[-0.007222, +0.003835]","-0.002288","[-0.9759%, +0.5182%]","0.548287","-","0.026631","-0.000065","-0.000046"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_package","","mean","0.710551","1,165,384","0.711242","1,131,705","0.000716","[-0.000317, +0.00175]","0.001008","[-0.0446%, +0.2462%]","0.174216","-","0.723775","0.000734","0.000518","0.710393","1,131,397","-0.000176","[-0.001211, +0.000859]","-0.000248","[-0.1704%, +0.1209%]","0.738870","-","0.723775","-0.000180","-0.000127"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_package","","mean","0.682295","266,597","0.682414","258,208","0.000119","[-0.002393, +0.002632]","0.000175","[-0.3508%, +0.3857%]","0.925957","-","0.099685","0.000017","0.000012","0.683189","259,090","0.000894","[-0.001624, +0.003412]","0.001310","[-0.2381%, +0.5001%]","0.486601","-","0.099685","0.000126","0.000089"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_package","","mean","0.711897","1,270,693","0.712723","1,232,766","0.000870","[-0.0001, +0.00184]","0.001222","[-0.0141%, +0.2585%]","0.078890","-","0.864834","0.001065","0.000752","0.711949","1,233,297","0.000027","[-0.000943, +0.000998]","0.000038","[-0.1325%, +0.1402%]","0.956044","-","0.864834","0.000033","0.000024"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_package","","mean","0.666238","1,231,445","0.667243","1,194,338","0.001039","[-0.000022, +0.0021]","0.001560","[-0.0033%, +0.3153%]","0.054988","-","0.705682","0.001038","0.000734","0.666626","1,194,927","0.000404","[-0.000658, +0.001466]","0.000606","[-0.0988%, +0.22%]","0.456151","-","0.705682","0.000403","0.000285"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_package","","mean","0.825012","425,719","0.825448","412,678","0.000408","[-0.00113, +0.001945]","0.000494","[-0.137%, +0.2358%]","0.603385","-","0.258829","0.000149","0.000105","0.825045","413,617","-0.000243","[-0.001777, +0.001292]","-0.000294","[-0.2154%, +0.1566%]","0.756429","-","0.258829","-0.000089","-0.000063"
"dbd_avg_o2_sdb","Metric","N/A","","mean","0.676795","1,536,805","0.677624","1,490,357","0.000896","[-0.00004, +0.001832]","0.001324","[-0.0058%, +0.2707%]","0.060489","-","0.964404","0.001281","0.000864","0.676735","1,491,730","-0.000102","[-0.001037, +0.000833]","-0.000151","[-0.1532%, +0.123%]","0.830502","-","0.964404","-0.000146","-0.000098"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_sdb","","mean","0.668944","309,526","0.669232","299,259","0.000473","[-0.001599, +0.002545]","0.000707","[-0.2391%, +0.3805%]","0.654616","-","0.209010","0.000147","0.000099","0.669591","300,524","0.000687","[-0.001368, +0.002742]","0.001027","[-0.2045%, +0.41%]","0.512154","-","0.209010","0.000213","0.000144"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_sdb","","mean","0.711952","44,403","0.711134","42,941","-0.000778","[-0.006408, +0.004851]","-0.001093","[-0.9%, +0.6814%]","0.786422","-","0.026542","-0.000031","-0.000021","0.710482","43,279","-0.001280","[-0.006931, +0.004372]","-0.001797","[-0.9735%, +0.6141%]","0.657208","-","0.026542","-0.000051","-0.000034"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_sdb","","mean","0.677565","1,189,172","0.678630","1,154,472","0.001109","[+0.000044, +0.002175]","0.001637","[+0.0065%, +0.3209%]","0.041296","Significant","0.724411","0.001190","0.000804","0.677318","1,154,299","-0.000318","[-0.001385, +0.000748]","-0.000470","[-0.2044%, +0.1104%]","0.558476","-","0.724411","-0.000341","-0.000230"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.655039","1,258,245","0.656055","1,220,232","0.001067","[+0.000013, +0.002122]","0.001629","[+0.0019%, +0.3239%]","0.047324","Significant","0.706949","0.001119","0.000755","0.654917","1,220,826","-0.000103","[-0.001158, +0.000951]","-0.000158","[-0.1767%, +0.1451%]","0.847413","-","0.706949","-0.000108","-0.000073"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.736635","432,364","0.737142","419,013","0.000466","[-0.001419, +0.002351]","0.000632","[-0.1927%, +0.3191%]","0.628265","-","0.257456","0.000178","0.000120","0.737034","420,129","-0.000136","[-0.002013, +0.001741]","-0.000185","[-0.2733%, +0.2363%]","0.886736","-","0.257456","-0.000052","-0.000035"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_sdb","","mean","0.671153","274,602","0.670406","265,991","-0.000746","[-0.003243, +0.001751]","-0.001112","[-0.4832%, +0.2608%]","0.557983","-","0.100600","-0.000111","-0.000075","0.670013","266,916","-0.001140","[-0.003637, +0.001358]","-0.001698","[-0.5419%, +0.2023%]","0.371141","-","0.100600","-0.000170","-0.000115"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_sdb","","mean","0.677478","1,292,628","0.678484","1,253,765","0.001068","[+0.000066, +0.002071]","0.001577","[+0.0098%, +0.3057%]","0.036688","Significant","0.863796","0.001368","0.000923","0.677543","1,254,376","0.000009","[-0.000992, +0.00101]","0.000013","[-0.1465%, +0.1491%]","0.986084","-","0.863796","0.000011","0.000008"
"dbd_avg_o2_subtotal_1pc","Metric","N/A","","mean","13.540699","37,084","13.686449","35,918","0.106782","[-0.094727, +0.308292]","0.007886","[-0.6996%, +2.2768%]","0.298987","-","0.966040","0.007612","0.103170","13.585366","36,086","0.058628","[-0.13871, +0.255965]","0.004330","[-1.0244%, +1.8903%]","0.560370","-","0.966040","0.004179","0.056636"
"dbd_avg_o2_subtotal_3pc","Metric","N/A","","mean","11.442633","413,691","11.418007","401,336","-0.021945","[-0.069622, +0.025732]","-0.001918","[-0.6084%, +0.2249%]","0.366977","-","0.964634","-0.001853","-0.021171","11.435152","400,592","-0.003449","[-0.051357, +0.04446]","-0.000301","[-0.4488%, +0.3885%]","0.887802","-","0.964634","-0.000291","-0.003327"
"dbd_avg_o2_subtotal_alc","Metric","N/A","","mean","21.061329","68,224","21.171374","66,518","0.102374","[-0.108627, +0.313375]","0.004861","[-0.5158%, +1.4879%]","0.341635","-","0.968015","0.004699","0.099099","21.171495","67,115","0.105137","[-0.10523, +0.315503]","0.004992","[-0.4996%, +1.498%]","0.327310","-","0.968015","0.004826","0.101770"
"dbd_avg_o2_subtotal_flowers","Metric","N/A","","mean","32.849052","530","33.717909","455","0.893508","[-1.915634, +3.70265]","0.027200","[-5.8316%, +11.2717%]","0.533016","-","0.952587","0.026020","0.851681","33.001254","519","0.178193","[-2.438628, +2.795014]","0.005425","[-7.4237%, +8.5087%]","0.893826","-","0.952587","0.005196","0.170072"
"dbd_avg_o2_subtotal_grocery","Metric","N/A","","mean","20.354657","213,550","20.359839","207,913","0.005338","[-0.135805, +0.146481]","0.000262","[-0.6672%, +0.7196%]","0.940910","-","0.961418","0.000252","0.005132","20.382218","206,943","0.039929","[-0.101449, +0.181308]","0.001962","[-0.4984%, +0.8907%]","0.579887","-","0.961418","0.001886","0.038383"
"dbd_avg_o2_subtotal_nv","Metric","N/A","","mean","15.140154","677,322","15.135285","657,483","-0.008800","[-0.068066, +0.050466]","-0.000581","[-0.4496%, +0.3333%]","0.771029","-","0.964155","-0.000561","-0.008485","15.151717","657,512","0.015684","[-0.04388, +0.075248]","0.001036","[-0.2898%, +0.497%]","0.605798","-","0.964155","0.000999","0.015121"
"dbd_avg_o2_subtotal_pets","Metric","N/A","","mean","30.295620","6,513","30.297384","6,371","-0.017788","[-1.016819, +0.981242]","-0.000587","[-3.3563%, +3.2389%]","0.972161","-","0.972549","-0.000570","-0.017295","30.569740","6,381","0.185327","[-0.82022, +1.190874]","0.006117","[-2.7074%, +3.9308%]","0.717927","-","0.972549","0.005936","0.180241"
"dbd_avg_o2_subtotal_rx","Metric","N/A","","mean","13.515875","1,044,425","13.515858","1,012,578","-0.002923","[-0.033839, +0.027994]","-0.000216","[-0.2504%, +0.2071%]","0.853010","-","0.964568","-0.000209","-0.002819","13.508150","1,013,460","-0.004195","[-0.035037, +0.026647]","-0.000310","[-0.2592%, +0.1972%]","0.789779","-","0.964568","-0.000300","-0.004047"
"dbd_avg_o2_vp_1pc","Metric","N/A","","mean","-13.139267","37,084","-13.051012","35,917","0.098510","[-0.148821, +0.345841]","0.007497","[+1.1326%, -2.6321%]","0.435017","-","0.966039","-0.007215","0.095177","-13.194484","36,086","-0.069634","[-0.313687, +0.174418]","-0.005300","[+2.3874%, -1.3275%]","0.576007","-","0.966039","0.005100","-0.067268"
"dbd_avg_o2_vp_3pc","Metric","N/A","","mean","-0.266036","413,688","-0.269737","401,334","-0.004006","[-0.023143, +0.015131]","-0.015058","[+8.6992%, -5.6875%]","0.681590","-","0.964633","0.014477","-0.003865","-0.264059","400,589","0.005429","[-0.013966, +0.024824]","0.020407","[+5.2498%, -9.3312%]","0.583271","-","0.964633","-0.019617","0.005237"
"dbd_avg_o2_vp_alc","Metric","N/A","","mean","0.512611","68,223","0.523545","66,518","0.008264","[-0.060253, +0.076781]","0.016122","[-11.7542%, +14.9785%]","0.813125","-","0.968015","0.015562","0.008000","0.534469","67,115","0.020412","[-0.047016, +0.087841]","0.039820","[-9.1719%, +17.136%]","0.552960","-","0.968015","0.038437","0.019759"
"dbd_avg_o2_vp_flowers","Metric","N/A","","mean","1.566495","530","1.677302","454","0.140402","[-0.810884, +1.091688]","0.089628","[-51.7642%, +69.6899%]","0.772371","-","0.952556","0.085298","0.133826","1.194315","519","-0.396342","[-1.547145, +0.754461]","-0.253012","[-98.7648%, +48.1624%]","0.499663","-","0.952556","-0.241099","-0.378267"
"dbd_avg_o2_vp_grocery","Metric","N/A","","mean","-2.118823","213,543","-2.099854","207,908","0.017434","[-0.021742, +0.056609]","0.008228","[+1.0261%, -2.6717%]","0.383097","-","0.961417","-0.007885","0.016761","-2.073301","206,939","0.039829","[+0.001884, +0.077775]","0.018798","[-0.0889%, -3.6707%]","0.039659","Significant","0.961417","-0.018012","0.038287"
"dbd_avg_o2_vp_nv","Metric","N/A","","mean","-1.299445","677,312","-1.294076","657,474","0.005108","[-0.017635, +0.02785]","0.003931","[+1.3571%, -2.1432%]","0.659807","-","0.964155","-0.003775","0.004925","-1.286890","657,506","0.010333","[-0.012161, +0.032827]","0.007952","[+0.9358%, -2.5262%]","0.367929","-","0.964155","-0.007635","0.009962"
"dbd_avg_o2_vp_pets","Metric","N/A","","mean","0.147703","6,513","0.026401","6,371","-0.123207","[-0.388247, +0.141832]","-0.834158","[-262.8572%, +96.0257%]","0.362234","-","0.972549","-0.703305","-0.119790","0.054158","6,381","-0.110842","[-0.403361, +0.181677]","-0.750441","[-273.09%, +123.0018%]","0.457679","-","0.972549","-0.632913","-0.107800"
"dbd_avg_o2_vp_rx","Metric","N/A","","mean","-0.303253","1,044,406","-0.303113","1,012,566","0.002141","[-0.011757, +0.016038]","0.007060","[+3.8768%, -5.2888%]","0.762703","-","0.964567","-0.006669","0.002065","-0.303941","1,013,446","0.000148","[-0.014312, +0.014607]","0.000487","[+4.7195%, -4.8169%]","0.984026","-","0.964567","-0.000460","0.000142"
"dbd_bottom_sheet_load_latency_ios","Metric","N/A","","mean","0.157746","11,226,810","0.157519","10,896,860","-0.000364","[-0.000605, -0.000124]","-0.002310","[-0.3833%, -0.0787%]","0.002948","Significant","0.937060","-0.002187","-0.000342","0.157652","10,896,081","-0.000105","[-0.000346, +0.000135]","-0.000668","[-0.2191%, +0.0856%]","0.390522","-","0.937060","-0.000632","-0.000099"
"dbd_cx_retrial","Metric","N/A","","mean","0.016890","14,250,410","0.016862","13,824,741","-0.000026","[-0.000121, +0.000069]","-0.001544","[-0.7185%, +0.4097%]","0.591669","-","0.945583","-0.001460","-0.000237","0.016881","13,824,745","-0.000009","[-0.000104, +0.000086]","-0.000533","[-0.6176%, +0.5109%]","0.853016","-","0.945583","-0.000504","-0.000082"
"dbd_existing_attach_rate_post_checkout","Metric","N/A","","mean","0.037591","6,425,282","0.037636","6,240,951","0.000042","[-0.000082, +0.000166]","0.001124","[-0.2177%, +0.4425%]","0.504571","-","0.961787","0.001082","0.000041","0.037644","6,239,551","0.000058","[-0.000066, +0.000182]","0.001535","[-0.1764%, +0.4835%]","0.361829","-","0.961787","0.001477","0.000056"
"dbd_funnel_checkout_error","Metric","N/A","","mean","0.000117","11,023,108","0.000120","10,699,403","0.000002","[-0.000003, +0.000007]","0.019387","[-2.258%, +6.1354%]","0.365250","-","0.962157","0.018690","0.000002","0.000117","10,700,108","0.000000","[-0.000005, +0.000004]","-0.003120","[-4.4193%, +3.7954%]","0.881658","-","0.962157","0.000000","0.000000"
"dbd_funnel_click_item","Metric","N/A","","mean","0.060263","11,023,108","0.060321","10,699,403","0.000058","[-0.000076, +0.000192]","0.000967","[-0.1257%, +0.3192%]","0.394077","-","0.962157","0.000933","0.000056","0.060240","10,700,108","-0.000023","[-0.000157, +0.00011]","-0.000390","[-0.2611%, +0.1832%]","0.730919","-","0.962157","-0.000376","-0.000023"
"dbd_funnel_load_checkout","Metric","N/A","","mean","0.039431","11,023,108","0.039442","10,699,403","0.000019","[-0.00009, +0.000128]","0.000485","[-0.2284%, +0.3254%]","0.731430","-","0.962157","0.000471","0.000018","0.039401","10,700,108","-0.000035","[-0.000144, +0.000074]","-0.000893","[-0.3656%, +0.1871%]","0.526546","-","0.962157","-0.000868","-0.000034"
"dbd_funnel_load_store","Metric","N/A","","mean","0.079831","11,023,108","0.079855","10,699,403","0.000030","[-0.000125, +0.000184]","0.000371","[-0.156%, +0.2302%]","0.706552","-","0.962157","0.000356","0.000029","0.079737","10,700,108","-0.000097","[-0.000251, +0.000058]","-0.001209","[-0.3139%, +0.0721%]","0.219581","-","0.962157","-0.001160","-0.000093"
"dbd_funnel_payment_error","Metric","N/A","","mean","0.000116","11,023,108","0.000118","10,699,403","0.000002","[-0.000003, +0.000007]","0.019652","[-2.2416%, +6.172%]","0.359879","-","0.962157","0.018933","0.000002","0.000115","10,700,108","-0.000001","[-0.000006, +0.000004]","-0.006579","[-4.7645%, +3.4487%]","0.753521","-","0.962157","0.000000","0.000000"
"dbd_funnel_tap_place_order","Metric","N/A","","mean","0.026480","11,023,108","0.026500","10,699,403","0.000025","[-0.000068, +0.000117]","0.000928","[-0.255%, +0.4405%]","0.601057","-","0.962157","0.000902","0.000024","0.026467","10,700,108","-0.000016","[-0.000108, +0.000076]","-0.000610","[-0.4077%, +0.2857%]","0.730115","-","0.962157","-0.000593","-0.000016"
"dbd_funnel_time_to_purchase","Metric","N/A","","mean","4.621377","1,147,064","4.624746","1,112,914","0.003561","[-0.008729, +0.01585]","0.000770","[-0.1889%, +0.343%]","0.570129","-","0.966985","0.000745","0.003443","4.626097","1,113,585","0.004927","[-0.006895, +0.016749]","0.001066","[-0.1492%, +0.3624%]","0.413983","-","0.966985","0.001031","0.004765"
"dbd_new_attach_rate_post_checkout","Metric","N/A","","mean","0.012638","5,557,839","0.012607","5,388,150","-0.000029","[-0.000106, +0.000048]","-0.002313","[-0.8399%, +0.3774%]","0.456405","-","0.916594","-0.002119","-0.000027","0.012621","5,390,739","-0.000012","[-0.000089, +0.000065]","-0.000981","[-0.708%, +0.5119%]","0.752679","-","0.916594","-0.000898","-0.000011"
"dbd_nv_trials_net_new_per_cx","Metric","N/A","","mean","0.002488","14,250,410","0.002480","13,824,741","-0.000008","[-0.000045, +0.000029]","-0.003101","[-1.7903%, +1.17%]","0.681317","-","0.922578","-0.002861","-0.000173","0.002503","13,824,745","0.000015","[-0.000022, +0.000052]","0.006062","[-0.8773%, +2.0897%]","0.423177","-","0.922578","0.005593","0.000338"
